"peak_rank","points","year","preview_url","artist_name","song_title","initial_match","falsetto","gender","register","genre","spoken","pandora_id"
66,66,2008,NULL,"Alvin And The Chipmunks","The Chipmunk Song (Christmas Don't Be Late) (2007)","True",NULL,NULL,NULL,NULL,NULL,NULL
63,162,2008,NULL,"Aly & AJ","Like Whoa","True",0,"female",5,"Pop",0,7420148
43,58,2008,NULL,"American Idol Top 8","Shout To The Lord","False",NULL,NULL,NULL,NULL,NULL,NULL
80,21,2008,NULL,"Annie Lennox","Many Rivers To Cross","True",5,"female",4,"Pop",0,1113557
78,195,2008,"48b64f800f71a6a060ab58e65244f8017d03ddfa","Apocalyptica Featuring Adam Gontier","I Don't Care","True",0,"male",6,"Rock",0,1107111
11,209,2008,NULL,"Artists Stand Up To Cancer","Just Stand Up!","True",0,"female",7,"Pop",0,7336054
37,691,2008,NULL,"Ashanti","The Way That I Love You","True",0,"female",8,"Pop",0,1087428
96,5,2008,NULL,"Ashlee Simpson With Tom Higgenson","Little Miss Obsessive","True",NULL,NULL,NULL,NULL,NULL,NULL
88,13,2008,"729faeeb5805f1d5c4d458099d3ea8b496ca290f","Augustana","Sweet And Low","True",0,"male",6,"Rock",0,1115352
91,22,2008,NULL,"Avant","When It Hurts","True",3,"male",9,"R&B",0,1258140
57,288,2008,"2e81eef585ba0f64ed3c245317cbdd4fd02d85ea","Baby Bash Featuring Sean Kingston","What Is It","True",0,"male",6,"Rap/Hip hop",10,1007917
3,1478,2008,"f12c28a584052bea2731e3589644a77165b02f7c","Beyonce","If I Were A Boy","True",0,"female",7,"R&B",0,1241500
1,2191,2008,"69c8bae97df9121ee440b23053fe20f64c204408","Beyonce","Single Ladies (Put A Ring On It)","True",0,"female",7,"Pop",0,1241506
52,544,2008,NULL,"Billy Currington","Don't","True",0,"male",7,"Country",0,1215475
41,752,2008,"5591f84d9f38051a05d106c21dca8bc6744d5e25","Blake Shelton","Home","True",0,"male",5,"Country",0,1125642
43,761,2008,"cf62eec2fba711412fe8271cdec9deb2da9c9517","Blake Shelton","She Wouldn't Be Gone","True",0,"male",5,"Country",2,1246786
66,43,2008,"035f7b7dcd285d7eabcc3e4164d9998eeb089376","Bow Wow Featuring Soulja Boy Tell'em","Marco Polo","True",NULL,NULL,NULL,NULL,NULL,NULL
76,241,2008,"7cbf3b2e89411d13e9f60a8af902e4bfc88b6dcf","Boys Like Girls","Thunder","True",0,"male",4,"Rock",0,595861
55,594,2008,NULL,"Brad Paisley Duet With Keith Urban","Start A Band","True",0,"male",5,"Pop",3,1248387
33,904,2008,"d4cc39986e337cef23c7c7f168da773a4f13db7d","Brad Paisley","I'm Still A Guy","True",0,"male",5,"Rock",0,5526516
44,743,2008,"0a4fb374f22ad7b44ae9b66cf21b527ce2c40b33","Brad Paisley","Waitin' On A Woman","True",0,"male",4,"Country",0,312415
34,640,2008,"cfd125fb831bc43392ffe1460dc01a77fb353d23","Brandy","Right Here (Departed)","True",0,"female",7,"Pop",0,7247584
43,654,2008,"a5c041032efd01ccc689c781b2e7342d2cd9139a","Britney Spears","Break The Ice","True",4,"female",7,"Pop",3,5589076
3,1846,2008,"8085b6ee836e9cbb7032576fcf8f1b51d9a53c0d","Britney Spears","Circus","True",0,"female",4,"Pop",0,5589102
19,1198,2008,"98b1fdbb36e1f403d4d1a06d84347fd7527179fe","Britney Spears","If U Seek Amy","True",0,"female",5,"Pop",0,5589091
70,31,2008,"196abaf23e72b3c1e68286b48fbc85cf36881c84","Britney Spears","Shattered Glass","True",0,"female",5,"Pop",0,5589103
1,1916,2008,"40c87bb00fe6bab71f758643b2d1e598c5374410","Britney Spears","Womanizer","True",0,"female",3,"Pop",4,5589097
44,853,2008,"73ddf88e8294feec72211f8e753a43615914ee82","Brooks & Dunn Featuring Reba McEntire","Cowgirls Don't Cry","True",0,"male",5,"Country",0,2947910
78,127,2008,"6f6b61cad958281ab13f40bca046e72a78dfcdc2","Brooks & Dunn","God Must Be Busy","True",0,"male",6,"Country",3,5594754
54,379,2008,"57ad75af46c8f1849fd62cf05aaef5fc63ee3042","Brooks & Dunn","Put A Girl In It","True",0,"male",6,"Country",0,5594748
95,6,2008,"ad5ef214b9d3bd203d93043fd2f54ed09a6eec5a","Bruce Springsteen","Girls In Their Summer Clothes","True",NULL,NULL,NULL,NULL,NULL,NULL
96,5,2008,"2200a7491e22940440c70a96bd31b8f67c849549","Buckcherry","Too Drunk...","True",0,"male",5,"Rock",0,1208528
70,156,2008,NULL,"Bucky Covington","I'll Walk","True",0,"male",6,"Rock",0,6882770
81,94,2008,NULL,"Bucky Covington","It's Good To Be Us","True",0,"male",7,"Rock",0,6882775
65,36,2008,"3c0f2f148ba994ea365a231db26600024949d613","Busta Rhymes Featuring Linkin Park","We Made It","True",0,"male",6,"Rap/Hip hop",10,1130941
86,55,2008,NULL,"Busta Rhymes Featuring Ron Browz","Arab Money","True",0,"male",4,"Rap/Hip hop",10,5683062
72,96,2008,NULL,"C-Side Featuring Keyshia Cole","Boyfriend/Girlfriend","True",0,"male",5,"Rap/Hip hop",8,5918409
27,1020,2008,"7d65db8239d88915f10f1fd2af1a202e996fd4e6","Carrie Underwood","All-American Girl","True",0,"female",6,"Country",0,999223
90,11,2008,"b74a74401e52ed0a033410666e797b4364068188","Carrie Underwood","Do You Hear What I Hear","True",NULL,NULL,NULL,NULL,NULL,NULL
29,1061,2008,"aedb02a2f74927848520fed09706895c2c6eb7ce","Carrie Underwood","Just A Dream","True",3,"female",6,"Country",0,999225
19,949,2008,"80216709752e52f83abd88adbecc1033d49e80eb","Carrie Underwood","Last Name","True",0,"female",5,"Country",0,999229
27,81,2008,"21c6073b5dd1f0faa2d192142e8e0c74e58a531e","Carrie Underwood","Praying For Time","True",0,"female",8,"Pop",0,1113548
52,452,2008,"3ad0cea90c3384493993cb5c70f0517bc5e0c57c","Cascada","What Hurts The Most","True",0,"female",5,"Dance",0,1087685
33,115,2008,"9fd78cd1a650688497a9e4df5a5b5bc8c238fd2c","Cast Of Camp Rock","We Rock","True",0,"female",6,"Pop",0,1151294
70,31,2008,"6fd4f498bdfe80474d409cfaffd001df1bffb203","Celine Dion & Josh Groban","The Prayer (Live)","True",3,"duet",7,"Pop",0,199137
39,655,2008,"399946c01cba102b947222c830d6ad23808e6a6c","Cherish Featuring Yung Joc","Killa","True",0,"female",5,"Pop",4,6719969
89,16,2008,"5c96f5f85bc5409af7489a2356ad1f011ff00523","Chingy Featuring Amerie","Fly Like Me","True",0,"male",5,"Rap/Hip hop",10,11101537
16,145,2008,"31176f89663be3bfa0030da736c16eb4fddbe2cd","Chris Brown","Dreamer","True",0,"male",7,"R&B",0,2323154
2,2805,2008,"0914bb8a4c59aecd041b7e02d34952e0355cd7a0","Chris Brown","Forever","True",0,"male",7,"Pop",0,10531345
43,867,2008,"42b938536a7048afeeaaec7ce707218964e86b9d","Chris Brown","Take You Down","True",0,"male",6,"R&B",0,1012156
54,586,2008,"226651332abfd3839e924a34f052438e04958289","Chris Cagle","What Kinda Gone","True",0,"male",6,"Country",0,1072076
7,1012,2008,"e9a32a472effae19b3d90060de890c102fbe2b47","Christina Aguilera","Keeps Gettin' Better","True",0,"female",6,"Pop",3,6536758
86,35,2008,"04ee6a3f38fda130b043592c4ceb407add6ccf84","Chuck Wicks","All I Ever Wanted","True",0,"male",6,"Country",0,5790842
78,23,2008,"3b7b56f63002c2477fb63190b22b82d34a76f2f1","Ciara Featuring T-Pain","Go Girl","True",NULL,NULL,NULL,NULL,NULL,NULL
96,5,2008,NULL,"Colbie Caillat","Dreams Collide","True",2,"female",7,"Pop",0,1113547
20,1531,2008,"22d42866d59f364730633d636ffe5ea21fd9af07","Colbie Caillat","Realize","True",0,"female",6,"Rock",0,952082
98,3,2008,NULL,"Colbie Caillat","Something Special","True",NULL,NULL,NULL,NULL,NULL,NULL
14,1711,2008,"5836a5514e0f54a61c898c546fbccffe7271c7d3","Colby O'Donis Featuring Akon","What You Got","True",0,"male",5,"Pop",0,1211934
40,106,2008,NULL,"Coldplay With Jay-Z","Lost!","True",0,"male",5,"Rock",0,1147897
40,376,2008,"d1203aa08085a764cc2d494e48f6aaf58b244e59","Coldplay","Violet Hill","True",3,"male",4,"Rock",0,1147902
1,4078,2008,"bb0a310830636ebf8e5f6a1fa03d129a9724f7ec","Coldplay","Viva La Vida","True",0,"male",5,"Rock",0,1147901
62,125,2008,NULL,"Common Featuring Pharrell","Universal Mind Control","True",0,"male",5,"Rap/Hip hop",10,1271771
73,173,2008,"92b2d383369234de28c7f343f906fa43d7c9964b","Craig Morgan","Love Remembers","True",0,"male",4,"Pop",0,5527627
10,1744,2008,"36fdd0a5e853d6b569342fb4f0d0e04bfd65bcfb","Danity Kane","Damaged","True",0,"female",7,"Pop",3,6974750
35,951,2008,"5aaf782d5ea61d2ef4acb1473064ce5f4179ef2b","Darius Rucker","Don't Think I Don't Think About It","True",0,"male",5,"Country",0,1208613
24,1164,2008,"2babc5c3988912b78a9b86b776fa7db7f5b28342","Daughtry","Feels Like Tonight","True",0,"male",5,"Rock",0,704332
18,709,2008,"7f9aff0db0a03960bcc7cd7bd984a7f6847e6c53","Daughtry","What About Now","True",0,"male",6,"Rock",0,704338
89,12,2008,"29354c0ea5b917d54bbbb1c1c3e731b93d38cc7a","David Archuleta","Angels","True",0,"male",7,"Pop",0,1241499
2,1704,2008,"b3ed28f1f0399ac3c85cbb03ec8d0a9201523ae4","David Archuleta","Crush","True",3,"male",5,"Pop",0,1241488
58,43,2008,NULL,"David Archuleta","Don't Let The Sun Go Down On Me","False",NULL,NULL,NULL,NULL,NULL,NULL
36,65,2008,NULL,"David Archuleta","Imagine","False",3,"male",5,"Pop",0,1241488
60,41,2008,NULL,"David Archuleta","In This Moment","False",NULL,NULL,NULL,NULL,NULL,NULL
16,1354,2008,"dfc2ff4dd16ee01bfd29ec40f84cfd1fa06eb0fa","David Banner Featuring Chris Brown","Get Like Me","True",0,"male",4,"Rap/Hip hop",10,1180136
67,34,2008,NULL,"David Cook","Always Be My Baby","False",0,"male",6,"Pop",0,1246773
47,54,2008,NULL,"David Cook","Billie Jean","False",0,"male",6,"Pop",0,1246773
15,106,2008,NULL,"David Cook","Dream Big","False",NULL,NULL,NULL,NULL,NULL,NULL
92,9,2008,"0e3acef8231034b1c2740d7af080c7d55f1a4273","David Cook","Eleanor Rigby","False",NULL,NULL,NULL,NULL,NULL,NULL
73,28,2008,"dc0e1b08aa1bf2ec01910459ccaa3d49dd96cd57","David Cook","Hello","False",0,"male",6,"Pop",0,1246773
42,59,2008,NULL,"David Cook","I Don't Want To Miss A Thing","False",0,"male",6,"Pop",0,1246773
22,95,2008,NULL,"David Cook","I Still Haven't Found What I'm Looking For","False",0,"male",6,"Pop",0,1246773
99,2,2008,NULL,"David Cook","I'm Alive","False",0,"male",5,"Pop",0,1385632
17,986,2008,"2549377fe60ae28b09722d2b75733aa0428535c5","David Cook","Light On","True",0,"male",6,"Pop",0,1246773
77,24,2008,NULL,"David Cook","The Music Of The Night","True",3,"male",4,"Pop",0,1112540
3,1239,2008,"cff426789da1df52479477fcab4eac689f1ba18e","David Cook","The Time Of My Life","True",0,"male",5,"Pop",0,1246783
28,73,2008,NULL,"David Cook","The World I Know","False",NULL,NULL,NULL,NULL,NULL,NULL
98,3,2008,"0c89bde4f9ee310013d6e7075d11a6b5e600914d","David Guetta & Chris Willis","Love Is Gone","True",0,"male",8,"Dance",0,1025255
79,39,2008,"14253ebfa0cbf0282999222261ba39c79d34f9fc","DAY26","Got Me Going","True",0,"male",5,"R&B",3,1095362
70,164,2008,"d344167a4b0a9a63dce1130f70778a1384ae21c7","Death Cab For Cutie","I Will Possess Your Heart","True",0,"male",5,"Rock",0,5884404
9,382,2008,NULL,"Demi Lovato & Joe Jonas","This Is Me","True",0,"female",5,"Pop",0,1151299
100,1,2008,NULL,"Demi Lovato Featuring Jonas Brothers","On The Line","True",3,"duet",8,"Pop",0,5674333
41,311,2008,NULL,"Demi Lovato","Don't Forget","True",4,"female",8,"Pop",2,5674335
43,130,2008,"8efd12dce76aa998f75bc76aa3e580669d66c3f0","Demi Lovato","Get Back","True",0,"female",7,"Pop",2,13152519
32,831,2008,NULL,"Dierks Bentley","Feel That Fire","True",0,"male",2,"Country",0,1279415
73,298,2008,"4e47e2bc431eac242e37f8e982d5a77558f161b0","Dierks Bentley","Trying To Stop Your Leaving","True",0,"male",5,"Country",0,649875
72,29,2008,"493b2b09faf75990a3334f19910269d4a07c103c","Disturbed","Indestructible","True",0,"male",6,"Rock",0,7190960
73,251,2008,"5ecf0d3620b7bcb4675e7b37d3f3cdd93acc477a","Disturbed","Inside The Fire","True",0,"male",8,"Rock",2,1143373
38,572,2008,"d866aaeb32c9433629c1e40c7467257dc7e49fd1","DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie","Out Here Grindin","True",0,"male",8,"Rap/Hip hop",0,1213148
69,33,2008,"5b0df17d0f51ad23dc2c9f6f24309aa94dfe23f4","DJ Khaled Featuring Kanye West & T-Pain","Go Hard","True",0,"male",4,"Rap/Hip hop",6,1213147
56,121,2008,"e0145bf820c453eeb647a2311cc016b7f7b09fe2","DJ Laz Featuring Flo Rida & Casely","Move Shake Drop","True",0,"male",6,"Rap/Hip hop",5,1179536
82,58,2008,NULL,"Dolla Featuring T-Pain & Tay Dizm","Who The F*** Is That?","True",0,"male",6,"Rap/Hip hop",6,1090794
86,50,2008,"31e9d0498bea2c4e1a428b4254d6f18242f17866","DragonForce","Through The Fire And Flames","True",2,"male",7,"Rock",0,854952
27,863,2008,"17294803f03357f1bd136711a593e7a8e7089676","Duffy","Mercy","True",0,"female",6,"R&B",2,1119580
91,10,2008,"6f31a1cd538ede6b82a4c42915579d1408080cb0","Enrique Iglesias","Lloro Por Ti","True",0,"male",5,"Latin",0,6946233
88,17,2008,"01f55811ff6ca02cba90b2c396d8806bce355220","Erykah Badu","Honey","True",NULL,NULL,NULL,NULL,NULL,NULL
9,1827,2008,NULL,"Estelle Featuring Kanye West","American Boy","True",NULL,NULL,NULL,NULL,NULL,NULL
19,247,2008,NULL,"Fall Out Boy Featuring John Mayer","Beat It","True",0,"male",9,"Rock",0,1099307
74,27,2008,"6beca25cae42979dc513bbb780daf63a996233fe","Fall Out Boy","Headfirst Slide Into Cooperstown On A Bad Bet","True",0,"male",7,"Rock",0,1255547
21,803,2008,"5f57382203853e5aa3cab27a7e19f0a3b94ca6ce","Fall Out Boy","I Don't Care","True",3,"male",8,"Rock",0,1255544
94,7,2008,"3bae7449b8e94291ef021e9ff892904b6015a261","Fall Out Boy","What A Catch, Donnie","True",0,"male",7,"Rock",0,1255550
37,666,2008,"f6a4b1870b9ce6ed2606d790a87d2f908f70422f","Fat Joe Featuring J. Holiday","I Won't Tell","True",0,"male",5,"Rap/Hip hop",10,1088188
62,256,2008,NULL,"Ferras","Hollywood's Not America","True",3,"male",5,"Pop",0,1099541
86,110,2008,"ffc40e3a71d85e691e7a9b149171f833f942dc54","Flex","Te Quiero","True",0,"male",7,"Latin",0,3203801
61,72,2008,"0b8b4a621930b4dd3cb05985a806cb3c3066353b","Flo Rida Featuring Sean Kingston","Roll","True",0,"male",4,"Rap/Hip hop",6,1093368
16,853,2008,"a9e4424308c6179225577c21e1655d90ae3b493f","Flo Rida Featuring Timbaland","Elevator","True",0,"male",5,"Rap/Hip hop",6,1093367
9,1480,2008,"e3274d67eee75adb58096ab6752104eec4ab1f53","Flo Rida Featuring will.i.am","In The Ayer","True",0,"male",5,"Rap/Hip hop",6,1093373
37,886,2008,"1cd087ce5b4092a512ab3b748291ed5386406731","Flobots","Handlebars","True",0,"male",4,"Rap/Hip hop",7,1095501
40,811,2008,"0922f809fbe9a0935b238347c86234c9d604ec67","Flyleaf","All Around Me","True",3,"female",8,"Rock",0,337053
89,83,2008,"985a472e50fbf4ce298677f3df535f1e97d7c11a","Foo Fighters","Long Road To Ruin","True",0,"male",7,"Rock",0,980707
95,6,2008,"5091f950ee5b275a2782837cce276091b0fa533e","G Unit","I Like The Way She Do It","True",0,"male",3,"Rap/Hip hop",9,1159281
96,11,2008,"044a43c2df912d69d0a7ff1d3665e7ae2c083f1b","Gary Allan","Learning How To Bend","True",2,"male",7,"Rock",0,1003885
24,1197,2008,"994bd59102f30040b23593d69e80da8164f3aba6","Gavin DeGraw","In Love With A Girl","True",0,"male",8,"Rock",2,1125666
27,1500,2008,"c33cdaf235235af7b0488fd4189ae9a026790784","Gavin Rossdale","Love Remains The Same","True",0,"male",5,"Pop",0,1164424
33,887,2008,"aaaf56960a2c4cf625054dd2529f1065d8e73fb6","George Strait","I Saw God Today","True",0,"male",7,"CCM",0,1099093
59,497,2008,"1d6b8e4dd26fe973bb136c2e96700efaffaf4fbe","George Strait","River Of Love","True",0,"male",4,"Country",0,1099091
54,415,2008,NULL,"George Strait","Troubadour","True",0,"male",5,"Country",0,1099088
88,13,2008,"3812b4da5608a0858e41425b20cd453c6aef0a65","Gnarls Barkley","Going On","True",0,"male",8,"Pop",0,1096075
92,9,2008,"8098909fd41513b5ca4d0400deb3c6934ea791b4","Goo Goo Dolls","Real","True",0,"male",5,"Rock",2,1565836
34,112,2008,NULL,"Guns N' Roses","Chinese Democracy","True",0,"male",8,"Rock",0,1247546
59,92,2008,"0789f42b51c10ad0234cd89f77fe2abf0dfe1512","Gym Class Heroes Featuring The-Dream","Cookie Jar","True",0,"male",5,"Pop",7,1208138
81,48,2008,"3cdc731855c758f889622b6870513bd9160524b5","Hannah Montana","Rock Star","True",0,"female",4,"Pop",0,1107080
58,435,2008,"b65fe9caa28b20b272325851d4e26964434bcb32","Heidi Newfield","Johnny & June","True",0,"female",3,"Pop",0,1178835
68,56,2008,"12636660231e5e270e35db83453c407efc42f8e3","High School Musical 3 Cast","Now Or Never","True",0,"male",6,"Pop",4,1237139
85,87,2008,"ac96e2f2994ba975536329bf6480b109c26841e4","Hinder","Without You","True",0,"male",7,"Pop",0,1265426
19,237,2008,"8317d58e548cd557545af3d1e21c21083cb2e28f","Hit Masters","All Summer Long","False",NULL,NULL,NULL,NULL,NULL,NULL
47,385,2008,"27c3cd8906ba2a837f68a3e188ed4f3c79ce56d5","Hot Stylz Featuring Yung Joc","Lookin Boy","True",0,"male",6,"Rap/Hip hop",10,1136449
91,10,2008,"7d4e88030abe29890a86c9a43c3485bbe75eed4d","Ingrid Michaelson","Be OK","True",0,"female",5,"Pop",0,1242868
81,39,2008,"f37dfafd1402324ec51d61a9000508c0066f8803","Jack White & Alicia Keys","Another Way to Die","True",0,"duet",8,"Pop",0,7244743
27,958,2008,"cc7f0436924b8237c1ca8747180826b2366ec13a","James Otto","Just Got Started Lovin' You","True",0,"male",5,"Pop",0,1102948
52,543,2008,NULL,"Jamey Johnson","In Color","True",0,"male",4,"Country",0,1178505
49,513,2008,"dbfa38ad961add8ea449ac24343f551b7283d325","Jamie Foxx Featuring T.I.","Just Like Me","True",0,"male",8,"R&B",4,7246432
19,717,2008,NULL,"Janet","Feedback","True",0,"female",5,"Pop",7,6638132
61,393,2008,"aa8937201ee0c1eefe18c2fe55abf2540c190d4e","Jason Aldean","Laughed Until We Cried","True",0,"male",6,"Country",0,917978
29,1004,2008,"33a2af854fc7819d991f9e7b61dd8b9b1ac91ea5","Jason Aldean","She's Country","True",0,"male",5,"Country",3,1327171
48,782,2008,"6d11c0ffe71a18048e675c42c184efad8742f9fc","Jason Mraz & Colbie Caillat","Lucky","True",3,"duet",6,"Pop",0,5499188
6,5433,2008,"686d32dd903b63a22b601b2c65efde5d8e51cc96","Jason Mraz","I'm Yours","True",0,"male",6,"Pop",0,5499182
5,1193,2008,"079dec645405d2b98f9b24dac70c8d2bb8742d23","Jay-Z & T.I. Featuring Kanye West & Lil Wayne","Swagga Like Us","True",0,"male",4,"Rap/Hip hop",8,13153618
31,668,2008,"8375bfab00370df7f7fd6e7f86a04f187e02dff1","Jazmine Sullivan","Bust Your Windows","True",0,"male",6,"R&B",0,1222956
37,1009,2008,"db30aba97c6d5f82aad1e17e0cd76772a5342ace","Jazmine Sullivan","Need U Bad","True",0,"female",8,"Pop",2,1222957
24,1171,2008,"fdca9da9a25532a4dbd036c80040f0ebb1493313","Jennifer Hudson","Spotlight","True",0,"female",7,"Pop",0,1172593
62,126,2008,NULL,"Jesse McCartney","It's Over","True",0,"male",6,"R&B",0,1141694
10,2016,2008,NULL,"Jesse McCartney","Leavin'","True",4,"male",8,"R&B",0,1141693
65,161,2008,"c843f28a614d10e7d8ff26374d945db0f6f4dd2d","Jessica Simpson","Come On Over","True",0,"female",4,"Pop",0,1204059
84,104,2008,"b1a19ff7645d47008511c6d696555369da0ed83d","Jewel","Stronger Woman","True",0,"female",5,"Pop",0,1164698
22,1176,2008,"f70d4006315ca5ea8a0ed5b4fdb42b8477174923","Jim Jones & Ron Browz Featuring Juelz Santana","Pop Champagne","True",0,"male",4,"Rap/Hip hop",10,1230021
36,676,2008,NULL,"Jimmy Wayne","Do You Believe Me Now","True",0,"male",6,"Country",0,11901861
30,155,2008,"94ba7675af887869f219659e156c30de37a0253e","Joe Jonas","Gotta Find You","True",0,"male",6,"Pop",0,1151296
24,1583,2008,NULL,"John Legend Featuring Andre 3000","Green Light","True",5,"duet",6,"R&B",0,1237787
51,136,2008,"00548c90c377c0a5a62b8f161773e9542d2576c3","John Mayer","Free Fallin'","True",3,"male",5,"Pop",0,1154564
11,90,2008,NULL,"Jonas Brothers","A Little Bit Longer","True",0,"male",6,"Pop",0,1208605
88,13,2008,"06ba7f1d34800727f730296449fd3e8af3f0f22f","Jonas Brothers","BB Good","True",0,"male",4,"Pop",0,1208594
5,1065,2008,"e2edfa3324c07d891a7b2001db0ab3b096e75a9b","Jonas Brothers","Burnin' Up","True",2,"male",7,"Pop",0,1208595
49,363,2008,"11a760c4f25031ba8239293da16416656adf9f23","Jonas Brothers","Lovebug","True",0,"male",6,"Pop",2,1208598
20,229,2008,"1f1e653b3f63426631cc55409d4bfcc9cf6568f8","Jonas Brothers","Play My Music","True",0,"male",8,"Pop",0,1151295
16,97,2008,"6f0494f0304f8c85e1cde816cb3452d5a359c3cb","Jonas Brothers","Pushin' Me Away","True",3,"male",8,"Pop",0,1208602
8,162,2008,"027f393abd418c5f0eeff55d2935db8ed8381720","Jonas Brothers","Tonight","True",0,"male",4,"Pop",0,1208599
25,888,2008,"4b43a6c506238f42826258b3805013139caf7e29","Jonas Brothers","When You Look Me In The Eyes","True",0,"male",8,"Pop",0,957496
3,2747,2008,"3fdf0096af650a0ab38749a07a6f879bbb903822","Jordin Sparks Duet With Chris Brown","No Air","True",NULL,NULL,NULL,NULL,NULL,NULL
17,1454,2008,"cb1ec33c13536c6b1d5dce069b4070a7f25e4f20","Jordin Sparks","One Step At A Time","True",0,"female",7,"Pop",0,7243699
82,86,2008,NULL,"Josh Gracin","We Weren't Crazy","True",0,"female",4,"Country",0,1099462
96,10,2008,NULL,"Josh Turner Featuring Trisha Yearwood","Another Try","True",0,"male",2,"Country",0,1006152
82,23,2008,"aba28c32bc7651428273df8889d7368220f411df","Joshua Radin","I'd Rather Be With You","True",0,"male",4,"Pop",0,1224158
88,51,2008,"c827668251b5b4e4f72a2121f57c6a2ceb5f32f0","Julianne Hough","That Song In My Head","True",0,"female",6,"Pop",0,1136430
69,137,2008,NULL,"Kanye West Featuring Chris Martin","Homecoming","True",0,"male",5,"Rap/Hip hop",10,9972733
21,124,2008,"067edfe1653f91cde5c3694f269aba0a22559a84","Kanye West Featuring Lil Wayne","See You In My Nightmares","True",3,"male",7,"R&B",4,1250506
81,68,2008,NULL,"Kanye West Featuring Young Jeezy","Amazing","True",0,"male",6,"R&B",3,1250500
2,2556,2008,"868bcafcfaaf7c64b2b848fd0b447c0ba35079f4","Kanye West","Heartless","True",0,"male",8,"R&B",4,1250499
3,1983,2008,"97b067b894ef5a342eeccea0d85e366e65868f0e","Kanye West","Love Lockdown","True",0,"male",6,"R&B",0,1250501
5,1991,2008,"baa4728ebb29139a5628120b964895eab951acef","Kardinal Offishall Featuring Akon","Dangerous","True",0,"male",4,"Rap/Hip hop",10,13041533
